level,seed,gen,best_fitness,mean_fitness,best_expr,node_count,total_info,monotonicity,mean_rate,parsimony
1,1,650,-0.0048606,-0.01248234,0,1,0.3485,0.0,0.0,0.005
1,1,660,-0.0048606,-1000000.01205992,0,1,0.3485,0.0,0.0,0.005
1,1,670,-0.0048606,-2000000.01208862,0,1,0.3485,0.0,0.0,0.005
1,1,680,-0.0048606,-1000000.01127783,0,1,0.3485,0.0,0.0,0.005
1,1,690,-0.0048606,-0.01222775,0,1,0.3485,0.0,0.0,0.005
1,1,700,-0.0048606,-1000000.0119179,0,1,0.3485,0.0,0.0,0.005
1,1,710,-0.0048606,-2000000.01199763,0,1,0.3485,0.0,0.0,0.005
1,1,720,-0.0048606,-0.01237121,0,1,0.3485,0.0,0.0,0.005
1,1,730,-0.0048606,-0.01228436,0,1,0.3485,0.0,0.0,0.005
1,1,740,-0.0048606,-1000000.01307424,0,1,0.3485,0.0,0.0,0.005
1,1,750,-0.0048606,-1000000.01210639,0,1,0.3485,0.0,0.0,0.005
1,1,760,-0.0048606,-0.01221882,0,1,0.3485,0.0,0.0,0.005
1,1,770,-0.0048606,-5000000.01178405,0,1,0.3485,0.0,0.0,0.005
1,1,780,-0.0048606,-5000000.01187396,0,1,0.3485,0.0,0.0,0.005
1,1,790,-0.0048606,-0.01211878,0,1,0.3485,0.0,0.0,0.005
1,1,800,-0.0048606,-2000000.01193205,0,1,0.3485,0.0,0.0,0.005
1,1,810,-0.0048606,-0.01179844,0,1,0.3485,0.0,0.0,0.005
1,1,820,-0.0048606,-3000000.01221992,0,1,0.3485,0.0,0.0,0.005
1,1,830,-0.0048606,-1000000.01255623,0,1,0.3485,0.0,0.0,0.005
1,1,840,-0.0048606,-1000000.01174889,0,1,0.3485,0.0,0.0,0.005
1,1,850,-0.0048606,-1000000.01201723,0,1,0.3485,0.0,0.0,0.005
1,1,860,-0.0048606,-2000000.01190075,0,1,0.3485,0.0,0.0,0.005
1,1,870,-0.0048606,-0.01191128,0,1,0.3485,0.0,0.0,0.005
1,1,880,-0.0048606,-2000000.01225211,0,1,0.3485,0.0,0.0,0.005
1,1,890,-0.0048606,-3000000.01203053,0,1,0.3485,0.0,0.0,0.005
1,1,900,-0.0048606,-3000000.01182367,0,1,0.3485,0.0,0.0,0.005
1,1,910,-0.0048606,-2000000.011749,0,1,0.3485,0.0,0.0,0.005
1,1,920,-0.0048606,-1000000.01155831,0,1,0.3485,0.0,0.0,0.005
1,1,930,-0.0048606,-3000000.01201422,0,1,0.3485,0.0,0.0,0.005
1,1,940,-0.0048606,-4000000.01243372,0,1,0.3485,0.0,0.0,0.005
1,1,950,-0.0048606,-1000000.01223959,0,1,0.3485,0.0,0.0,0.005
1,1,960,-0.0048606,-0.01217602,0,1,0.3485,0.0,0.0,0.005
1,1,970,-0.0048606,-2000000.01230149,0,1,0.3485,0.0,0.0,0.005
1,1,980,-0.0048606,-3000000.01209509,0,1,0.3485,0.0,0.0,0.005
1,1,990,-0.0048606,-1000000.01187715,0,1,0.3485,0.0,0.0,0.005
1,1,1000,-0.0048606,-1000000.01247527,0,1,0.3485,0.0,0.0,0.005
1,1,1010,-0.0048606,-1000000.01248951,0,1,0.3485,0.0,0.0,0.005
1,1,1020,-0.0048606,-1000000.01163858,0,1,0.3485,0.0,0.0,0.005
1,1,1030,-0.0048606,-1000000.01230197,0,1,0.3485,0.0,0.0,0.005
1,1,1040,-0.0048606,-0.01232453,0,1,0.3485,0.0,0.0,0.005
1,1,1050,-0.0048606,-3000000.01234841,0,1,0.3485,0.0,0.0,0.005
1,1,1060,-0.0048606,-3000000.0115779,0,1,0.3485,0.0,0.0,0.005
1,1,1070,-0.0048606,-0.01139922,0,1,0.3485,0.0,0.0,0.005
1,1,1080,-0.0048606,-2000000.01239254,0,1,0.3485,0.0,0.0,0.005
1,1,1090,-0.0048606,-2000000.01248592,0,1,0.3485,0.0,0.0,0.005
1,1,1100,-0.0048606,-3000000.01209531,0,1,0.3485,0.0,0.0,0.005
1,1,1110,-0.0048606,-0.01218628,0,1,0.3485,0.0,0.0,0.005
1,1,1120,-0.0048606,-1000000.01139368,0,1,0.3485,0.0,0.0,0.005
1,1,1130,-0.0048606,-1000000.01222844,0,1,0.3485,0.0,0.0,0.005
1,1,1140,-0.0048606,-1000000.0122309,0,1,0.3485,0.0,0.0,0.005
1,1,1150,-0.0048606,-2000000.01113464,0,1,0.3485,0.0,0.0,0.005
1,1,1160,-0.0048606,-2000000.01217057,0,1,0.3485,0.0,0.0,0.005
1,1,1170,-0.0048606,-1000000.01288176,0,1,0.3485,0.0,0.0,0.005
1,1,1180,-0.0048606,-3000000.01142649,0,1,0.3485,0.0,0.0,0.005
1,1,1190,-0.0048606,-2000000.01172421,0,1,0.3485,0.0,0.0,0.005
1,1,1200,-0.0048606,-1000000.01176316,0,1,0.3485,0.0,0.0,0.005
1,1,1210,-0.0048606,-2000000.01277149,0,1,0.3485,0.0,0.0,0.005
1,1,1220,-0.0048606,-3000000.01157341,0,1,0.3485,0.0,0.0,0.005
1,1,1230,-0.0048606,-1000000.0113621,0,1,0.3485,0.0,0.0,0.005
1,1,1240,-0.0048606,-0.01185084,0,1,0.3485,0.0,0.0,0.005
1,1,1250,-0.0048606,-2000000.01266498,0,1,0.3485,0.0,0.0,0.005
1,1,1260,-0.0048606,-0.0117578,0,1,0.3485,0.0,0.0,0.005
1,1,1270,-0.0048606,-3000000.01154763,0,1,0.3485,0.0,0.0,0.005
1,1,1280,-0.0048606,-1000000.01262437,0,1,0.3485,0.0,0.0,0.005
1,1,1290,-0.0048606,-2000000.01275586,0,1,0.3485,0.0,0.0,0.005
1,1,1300,-0.0048606,-2000000.01249472,0,1,0.3485,0.0,0.0,0.005
1,1,1310,-0.0048606,-0.01240166,0,1,0.3485,0.0,0.0,0.005
1,1,1320,-0.0048606,-2000000.01164947,0,1,0.3485,0.0,0.0,0.005
1,1,1330,-0.0048606,-4000000.01169112,0,1,0.3485,0.0,0.0,0.005
1,1,1340,-0.0048606,-1000000.01270832,0,1,0.3485,0.0,0.0,0.005
1,1,1350,-0.0048606,-0.01278554,0,1,0.3485,0.0,0.0,0.005
1,1,1360,-0.0048606,-1000000.01254222,0,1,0.3485,0.0,0.0,0.005
1,1,1370,-0.0048606,-1000000.01222664,0,1,0.3485,0.0,0.0,0.005
1,1,1380,-0.0048606,-3000000.01221391,0,1,0.3485,0.0,0.0,0.005
1,1,1390,-0.0048606,-2000000.0117298,0,1,0.3485,0.0,0.0,0.005
1,1,1400,-0.0048606,-1000000.01209379,0,1,0.3485,0.0,0.0,0.005
1,1,1410,-0.0048606,-1000000.0123068,0,1,0.3485,0.0,0.0,0.005
1,1,1420,-0.0048606,-0.01259252,0,1,0.3485,0.0,0.0,0.005
1,1,1430,-0.0048606,-0.0123969,0,1,0.3485,0.0,0.0,0.005
1,1,1440,-0.0048606,-0.01211524,0,1,0.3485,0.0,0.0,0.005
1,1,1450,-0.0048606,-0.01229895,0,1,0.3485,0.0,0.0,0.005
1,1,1460,-0.0048606,-2000000.01128243,0,1,0.3485,0.0,0.0,0.005
1,1,1470,-0.0048606,-2000000.011863,0,1,0.3485,0.0,0.0,0.005
1,1,1480,-0.0048606,-1000000.01178109,0,1,0.3485,0.0,0.0,0.005
1,1,1490,-0.0048606,-1000000.01116821,0,1,0.3485,0.0,0.0,0.005
1,1,1500,-0.0048606,-1000000.01178682,0,1,0.3485,0.0,0.0,0.005
1,1,1510,-0.0048606,-4000000.01123752,0,1,0.3485,0.0,0.0,0.005
1,1,1520,-0.0048606,-0.01174708,0,1,0.3485,0.0,0.0,0.005
1,1,1530,-0.0048606,-0.0115436,0,1,0.3485,0.0,0.0,0.005
1,1,1540,-0.0048606,-0.01210558,0,1,0.3485,0.0,0.0,0.005
1,1,1550,-0.0048606,-1000000.01192383,0,1,0.3485,0.0,0.0,0.005
1,1,1560,-0.0048606,-2000000.01128875,0,1,0.3485,0.0,0.0,0.005
1,1,1570,-0.0048606,-4000000.01144529,0,1,0.3485,0.0,0.0,0.005
1,1,1580,-0.0048606,-1000000.01223784,0,1,0.3485,0.0,0.0,0.005
1,1,1590,-0.0048606,-2000000.0121165,0,1,0.3485,0.0,0.0,0.005
1,1,1600,-0.0048606,-2000000.01158014,0,1,0.3485,0.0,0.0,0.005
1,1,1610,-0.0048606,-0.01243293,0,1,0.3485,0.0,0.0,0.005
1,1,1620,-0.0048606,-3000000.01124926,0,1,0.3485,0.0,0.0,0.005
1,1,1630,-0.0048606,-1000000.01146603,0,1,0.3485,0.0,0.0,0.005
1,1,1640,-0.0048606,-0.01234577,0,1,0.3485,0.0,0.0,0.005
1,1,1650,-0.0048606,-3000000.01209622,0,1,0.3485,0.0,0.0,0.005
1,1,1660,-0.0048606,-2000000.01206607,0,1,0.3485,0.0,0.0,0.005
1,1,1670,-0.0048606,-2000000.01150206,0,1,0.3485,0.0,0.0,0.005
1,1,1680,-0.0048606,-1000000.0120151,0,1,0.3485,0.0,0.0,0.005
1,1,1690,-0.0048606,-3000000.01227921,0,1,0.3485,0.0,0.0,0.005
1,1,1700,-0.0048606,-2000000.01223868,0,1,0.3485,0.0,0.0,0.005
1,1,1710,-0.0048606,-1000000.0121479,0,1,0.3485,0.0,0.0,0.005
1,1,1720,-0.0048606,-2000000.01217518,0,1,0.3485,0.0,0.0,0.005
1,1,1730,-0.0048606,-0.01227066,0,1,0.3485,0.0,0.0,0.005
1,1,1740,-0.0048606,-3000000.01173972,0,1,0.3485,0.0,0.0,0.005
1,1,1750,-0.0048606,-2000000.0126105,0,1,0.3485,0.0,0.0,0.005
1,1,1760,-0.0048606,-1000000.01160681,0,1,0.3485,0.0,0.0,0.005
1,1,1770,-0.0048606,-2000000.01184207,0,1,0.3485,0.0,0.0,0.005
1,1,1780,-0.0048606,-3000000.01167569,0,1,0.3485,0.0,0.0,0.005
1,1,1790,-0.0048606,-2000000.01200193,0,1,0.3485,0.0,0.0,0.005
1,1,1800,-0.0048606,-2000000.01212971,0,1,0.3485,0.0,0.0,0.005
1,1,1810,-0.0048606,-2000000.01166375,0,1,0.3485,0.0,0.0,0.005
1,1,1820,-0.0048606,-1000000.01249145,0,1,0.3485,0.0,0.0,0.005
1,1,1830,-0.0048606,-0.01175142,0,1,0.3485,0.0,0.0,0.005
1,1,1840,-0.0048606,-2000000.01277055,0,1,0.3485,0.0,0.0,0.005
1,1,1850,-0.0048606,-1000000.01220551,0,1,0.3485,0.0,0.0,0.005
1,1,1860,-0.0048606,-3000000.01254917,0,1,0.3485,0.0,0.0,0.005
1,1,1870,-0.0048606,-0.01188721,0,1,0.3485,0.0,0.0,0.005
1,1,1880,-0.0048606,-2000000.01136573,0,1,0.3485,0.0,0.0,0.005
1,1,1890,-0.0048606,-1000000.01206634,0,1,0.3485,0.0,0.0,0.005
1,1,1900,-0.0048606,-0.0125849,0,1,0.3485,0.0,0.0,0.005
1,1,1910,-0.0048606,-4000000.01218888,0,1,0.3485,0.0,0.0,0.005
1,1,1920,-0.0048606,-1000000.01126862,0,1,0.3485,0.0,0.0,0.005
1,1,1930,-0.0048606,-0.01167065,0,1,0.3485,0.0,0.0,0.005
1,1,1940,-0.0048606,-0.01221977,0,1,0.3485,0.0,0.0,0.005
1,1,1950,-0.0048606,-2000000.01200457,0,1,0.3485,0.0,0.0,0.005
1,1,1960,-0.0048606,-2000000.01186101,0,1,0.3485,0.0,0.0,0.005
1,1,1970,-0.0048606,-1000000.01179423,0,1,0.3485,0.0,0.0,0.005
1,1,1980,-0.0048606,-2000000.01179856,0,1,0.3485,0.0,0.0,0.005
1,1,1990,-0.0048606,-0.01259251,0,1,0.3485,0.0,0.0,0.005
1,1,2000,-0.0048606,-2000000.01226543,0,1,0.3485,0.0,0.0,0.005
1,1,2010,-0.0048606,-3000000.01183007,0,1,0.3485,0.0,0.0,0.005
1,1,2020,-0.0048606,-2000000.01229537,0,1,0.3485,0.0,0.0,0.005
1,1,2030,-0.0048606,-2000000.01156095,0,1,0.3485,0.0,0.0,0.005
1,1,2040,-0.0048606,-1000000.01233941,0,1,0.3485,0.0,0.0,0.005
1,1,2050,-0.0048606,-3000000.01119598,0,1,0.3485,0.0,0.0,0.005
1,1,2060,-0.0048606,-0.01194119,0,1,0.3485,0.0,0.0,0.005
1,1,2070,-0.0048606,-0.01224994,0,1,0.3485,0.0,0.0,0.005
1,1,2080,-0.0048606,-0.01199046,0,1,0.3485,0.0,0.0,0.005
1,1,2090,-0.0048606,-2000000.01165786,0,1,0.3485,0.0,0.0,0.005
1,1,2100,-0.0048606,-0.01158137,0,1,0.3485,0.0,0.0,0.005
1,1,2110,-0.0048606,-0.01215522,0,1,0.3485,0.0,0.0,0.005
1,1,2120,-0.0048606,-1000000.01190558,0,1,0.3485,0.0,0.0,0.005
1,1,2130,-0.0048606,-0.01254168,0,1,0.3485,0.0,0.0,0.005
1,1,2140,-0.0048606,-0.01255109,0,1,0.3485,0.0,0.0,0.005
1,1,2150,-0.0048606,-1000000.01220737,0,1,0.3485,0.0,0.0,0.005
1,1,2160,-0.0048606,-0.01278311,0,1,0.3485,0.0,0.0,0.005
1,1,2170,-0.0048606,-0.01192072,0,1,0.3485,0.0,0.0,0.005
1,1,2180,-0.0048606,-2000000.0117758,0,1,0.3485,0.0,0.0,0.005
1,1,2190,-0.0048606,-1000000.01186044,0,1,0.3485,0.0,0.0,0.005
1,1,2200,-0.0048606,-0.01200562,0,1,0.3485,0.0,0.0,0.005
1,1,2210,-0.0048606,-0.01182391,0,1,0.3485,0.0,0.0,0.005
1,1,2220,-0.0048606,-1000000.01145945,0,1,0.3485,0.0,0.0,0.005
1,1,2230,-0.0048606,-0.01180728,0,1,0.3485,0.0,0.0,0.005
1,1,2240,-0.0048606,-5000000.01181885,0,1,0.3485,0.0,0.0,0.005
1,1,2250,-0.0048606,-1000000.01205905,0,1,0.3485,0.0,0.0,0.005
1,1,2260,-0.0048606,-0.01260878,0,1,0.3485,0.0,0.0,0.005
1,1,2270,-0.0048606,-2000000.01307091,0,1,0.3485,0.0,0.0,0.005
1,1,2280,-0.0048606,-2000000.01206348,0,1,0.3485,0.0,0.0,0.005
1,1,2290,-0.0048606,-2000000.01135175,0,1,0.3485,0.0,0.0,0.005
1,1,2300,-0.0048606,-1000000.01213918,0,1,0.3485,0.0,0.0,0.005
1,1,2310,-0.0048606,-3000000.01274569,0,1,0.3485,0.0,0.0,0.005
1,1,2320,-0.0048606,-0.0119738,0,1,0.3485,0.0,0.0,0.005
1,1,2330,-0.0048606,-1000000.01219071,0,1,0.3485,0.0,0.0,0.005
1,1,2340,-0.0048606,-1000000.01194462,0,1,0.3485,0.0,0.0,0.005
1,1,2350,-0.0048606,-1000000.01161092,0,1,0.3485,0.0,0.0,0.005
1,1,2360,-0.0048606,-0.01113436,0,1,0.3485,0.0,0.0,0.005
1,1,2370,-0.0048606,-0.01194707,0,1,0.3485,0.0,0.0,0.005
1,1,2380,-0.0048606,-2000000.0118098,0,1,0.3485,0.0,0.0,0.005
1,1,2390,-0.0048606,-1000000.01218779,0,1,0.3485,0.0,0.0,0.005
1,1,2400,-0.0048606,-0.01187628,0,1,0.3485,0.0,0.0,0.005
1,1,2410,-0.0048606,-1000000.01223842,0,1,0.3485,0.0,0.0,0.005
1,1,2420,-0.0048606,-0.01189641,0,1,0.3485,0.0,0.0,0.005
1,1,2430,-0.0048606,-0.01210834,0,1,0.3485,0.0,0.0,0.005
1,1,2440,-0.0048606,-3000000.01180224,0,1,0.3485,0.0,0.0,0.005
1,1,2450,-0.0048606,-5000000.01169765,0,1,0.3485,0.0,0.0,0.005
1,1,2460,-0.0048606,-1000000.01224836,0,1,0.3485,0.0,0.0,0.005
1,1,2470,-0.0048606,-1000000.01273252,0,1,0.3485,0.0,0.0,0.005
1,1,2480,-0.0048606,-1000000.01200123,0,1,0.3485,0.0,0.0,0.005
1,1,2490,-0.0048606,-4000000.01130702,0,1,0.3485,0.0,0.0,0.005
1,1,2500,-0.0048606,-0.01230948,0,1,0.3485,0.0,0.0,0.005
1,1,2510,-0.0048606,-1000000.01160571,0,1,0.3485,0.0,0.0,0.005
1,1,2520,-0.0048606,-2000000.01247134,0,1,0.3485,0.0,0.0,0.005
1,1,2530,-0.0048606,-2000000.012108,0,1,0.3485,0.0,0.0,0.005
1,1,2540,-0.0048606,-0.01190454,0,1,0.3485,0.0,0.0,0.005
1,1,2550,-0.0048606,-1000000.01228673,0,1,0.3485,0.0,0.0,0.005
1,1,2560,-0.0048606,-1000000.01205071,0,1,0.3485,0.0,0.0,0.005
1,1,2570,-0.0048606,-3000000.01232688,0,1,0.3485,0.0,0.0,0.005
1,1,2580,-0.0048606,-1000000.01170958,0,1,0.3485,0.0,0.0,0.005
1,1,2590,-0.0048606,-1000000.01226498,0,1,0.3485,0.0,0.0,0.005
1,1,2600,-0.0048606,-1000000.011408,0,1,0.3485,0.0,0.0,0.005
1,1,2610,-0.0048606,-3000000.01200602,0,1,0.3485,0.0,0.0,0.005
1,1,2620,-0.0048606,-2000000.01145047,0,1,0.3485,0.0,0.0,0.005
1,1,2630,-0.0048606,-1000000.01218517,0,1,0.3485,0.0,0.0,0.005
1,1,2640,-0.0048606,-2000000.01122373,0,1,0.3485,0.0,0.0,0.005
1,1,2650,-0.0048606,-2000000.01339061,0,1,0.3485,0.0,0.0,0.005
1,1,2660,-0.0048606,-0.01233846,0,1,0.3485,0.0,0.0,0.005
1,1,2670,-0.0048606,-1000000.01319117,0,1,0.3485,0.0,0.0,0.005
1,1,2680,-0.0048606,-1000000.01205132,0,1,0.3485,0.0,0.0,0.005
1,1,2690,-0.0048606,-2000000.01180264,0,1,0.3485,0.0,0.0,0.005
1,1,2700,-0.0048606,-0.01194291,0,1,0.3485,0.0,0.0,0.005
1,1,2710,-0.0048606,-2000000.01271793,0,1,0.3485,0.0,0.0,0.005
1,1,2720,-0.0048606,-3000000.01224445,0,1,0.3485,0.0,0.0,0.005
1,1,2730,-0.0048606,-0.01196734,0,1,0.3485,0.0,0.0,0.005
1,1,2740,-0.0048606,-1000000.01236141,0,1,0.3485,0.0,0.0,0.005
1,1,2750,-0.0048606,-1000000.01151761,0,1,0.3485,0.0,0.0,0.005
1,1,2760,-0.0048606,-0.01243356,0,1,0.3485,0.0,0.0,0.005
1,1,2770,-0.0048606,-1000000.01213398,0,1,0.3485,0.0,0.0,0.005
1,1,2780,-0.0048606,-0.01203153,0,1,0.3485,0.0,0.0,0.005
1,1,2790,-0.0048606,-2000000.01237967,0,1,0.3485,0.0,0.0,0.005
1,1,2800,-0.0048606,-4000000.01168734,0,1,0.3485,0.0,0.0,0.005
1,1,2810,-0.0048606,-2000000.01182332,0,1,0.3485,0.0,0.0,0.005
1,1,2820,-0.0048606,-0.01157467,0,1,0.3485,0.0,0.0,0.005
1,1,2830,-0.0048606,-1000000.01158676,0,1,0.3485,0.0,0.0,0.005
1,1,2840,-0.0048606,-0.01286089,0,1,0.3485,0.0,0.0,0.005
1,1,2850,-0.0048606,-0.01184822,0,1,0.3485,0.0,0.0,0.005
1,1,2860,-0.0048606,-2000000.01179071,0,1,0.3485,0.0,0.0,0.005
1,1,2870,-0.0048606,-1000000.01275811,0,1,0.3485,0.0,0.0,0.005
1,1,2880,-0.0048606,-4000000.0116498,0,1,0.3485,0.0,0.0,0.005
1,1,2890,-0.0048606,-0.01200765,0,1,0.3485,0.0,0.0,0.005
1,1,2900,-0.0048606,-1000000.01215814,0,1,0.3485,0.0,0.0,0.005
1,1,2910,-0.0048606,-2000000.01184491,0,1,0.3485,0.0,0.0,0.005
1,1,2920,-0.0048606,-0.01236137,0,1,0.3485,0.0,0.0,0.005
1,1,2930,-0.0048606,-0.01278419,0,1,0.3485,0.0,0.0,0.005
1,1,2940,-0.0048606,-0.01225094,0,1,0.3485,0.0,0.0,0.005
1,1,2950,-0.0048606,-2000000.01178786,0,1,0.3485,0.0,0.0,0.005
1,1,2960,-0.0048606,-2000000.01184559,0,1,0.3485,0.0,0.0,0.005
1,1,2970,-0.0048606,-4000000.01231958,0,1,0.3485,0.0,0.0,0.005
1,1,2980,-0.0048606,-1000000.01196811,0,1,0.3485,0.0,0.0,0.005
1,1,2990,-0.0048606,-3000000.01207159,0,1,0.3485,0.0,0.0,0.005
1,1,3000,-0.0048606,-0.0127531,0,1,0.3485,0.0,0.0,0.005
1,1,3010,-0.0048606,-1000000.01255918,0,1,0.3485,0.0,0.0,0.005
1,1,3020,-0.0048606,-0.01180853,0,1,0.3485,0.0,0.0,0.005
1,1,3030,-0.0048606,-0.01198501,0,1,0.3485,0.0,0.0,0.005
1,1,3040,-0.0048606,-1000000.01225935,0,1,0.3485,0.0,0.0,0.005
1,1,3050,-0.0048606,-1000000.01224986,0,1,0.3485,0.0,0.0,0.005
1,1,3060,-0.0048606,-0.01221937,0,1,0.3485,0.0,0.0,0.005
1,1,3070,-0.0048606,-2000000.01215003,0,1,0.3485,0.0,0.0,0.005
1,1,3080,-0.0048606,-0.01257446,0,1,0.3485,0.0,0.0,0.005
1,1,3090,-0.0048606,-1000000.01287594,0,1,0.3485,0.0,0.0,0.005
1,1,3100,-0.0048606,-1000000.01224911,0,1,0.3485,0.0,0.0,0.005
1,1,3110,-0.0048606,-1000000.01161475,0,1,0.3485,0.0,0.0,0.005
1,1,3120,-0.0048606,-4000000.01125758,0,1,0.3485,0.0,0.0,0.005
1,1,3130,-0.0048606,-4000000.0118723,0,1,0.3485,0.0,0.0,0.005
1,1,3140,-0.0048606,-3000000.01157407,0,1,0.3485,0.0,0.0,0.005
1,1,3150,-0.0048606,-0.01202887,0,1,0.3485,0.0,0.0,0.005
1,1,3160,-0.0048606,-0.0123677,0,1,0.3485,0.0,0.0,0.005
1,1,3170,-0.0048606,-3000000.01127489,0,1,0.3485,0.0,0.0,0.005
1,1,3180,-0.0048606,-1000000.01222884,0,1,0.3485,0.0,0.0,0.005
1,1,3190,-0.0048606,-3000000.01180228,0,1,0.3485,0.0,0.0,0.005
1,1,3200,-0.0048606,-3000000.01145195,0,1,0.3485,0.0,0.0,0.005
1,1,3210,-0.0048606,-2000000.0115438,0,1,0.3485,0.0,0.0,0.005
1,1,3220,-0.0048606,-1000000.01278154,0,1,0.3485,0.0,0.0,0.005
1,1,3230,-0.0048606,-2000000.01211171,0,1,0.3485,0.0,0.0,0.005
1,1,3240,-0.0048606,-2000000.01161748,0,1,0.3485,0.0,0.0,0.005
1,1,3250,-0.0048606,-0.01240024,0,1,0.3485,0.0,0.0,0.005
1,1,3260,-0.0048606,-0.01245198,0,1,0.3485,0.0,0.0,0.005
1,1,3270,-0.0048606,-1000000.01188573,0,1,0.3485,0.0,0.0,0.005
1,1,3280,-0.0048606,-0.01225799,0,1,0.3485,0.0,0.0,0.005
1,1,3290,-0.0048606,-0.01259965,0,1,0.3485,0.0,0.0,0.005
1,1,3300,-0.0048606,-2000000.01193912,0,1,0.3485,0.0,0.0,0.005
1,1,3310,-0.0048606,-4000000.01193476,0,1,0.3485,0.0,0.0,0.005
1,1,3320,-0.0048606,-1000000.01230758,0,1,0.3485,0.0,0.0,0.005
1,1,3330,-0.0048606,-2000000.01233338,0,1,0.3485,0.0,0.0,0.005
1,1,3340,-0.0048606,-0.01234606,0,1,0.3485,0.0,0.0,0.005
1,1,3350,-0.0048606,-2000000.01200394,0,1,0.3485,0.0,0.0,0.005
1,1,3360,-0.0048606,-3000000.01173011,0,1,0.3485,0.0,0.0,0.005
1,1,3370,-0.0048606,-1000000.01237884,0,1,0.3485,0.0,0.0,0.005
1,1,3380,-0.0048606,-0.01233321,0,1,0.3485,0.0,0.0,0.005
1,1,3390,-0.0048606,-0.01264812,0,1,0.3485,0.0,0.0,0.005
1,1,3400,-0.0048606,-2000000.01212356,0,1,0.3485,0.0,0.0,0.005
1,1,3410,-0.0048606,-1000000.01258024,0,1,0.3485,0.0,0.0,0.005
1,1,3420,-0.0048606,-1000000.01189759,0,1,0.3485,0.0,0.0,0.005
1,1,3430,-0.0048606,-2000000.01201431,0,1,0.3485,0.0,0.0,0.005
1,1,3440,-0.0048606,-2000000.01228864,0,1,0.3485,0.0,0.0,0.005
1,1,3450,-0.0048606,-4000000.01095971,0,1,0.3485,0.0,0.0,0.005
1,1,3460,-0.0048606,-1000000.01165503,0,1,0.3485,0.0,0.0,0.005
1,1,3470,-0.0048606,-2000000.01171148,0,1,0.3485,0.0,0.0,0.005
1,1,3480,-0.0048606,-1000000.01265718,0,1,0.3485,0.0,0.0,0.005
1,1,3490,-0.0048606,-1000000.01169289,0,1,0.3485,0.0,0.0,0.005
1,1,3500,-0.0048606,-2000000.01152802,0,1,0.3485,0.0,0.0,0.005
1,1,3510,-0.0048606,-2000000.01200336,0,1,0.3485,0.0,0.0,0.005
1,1,3520,-0.0048606,-1000000.0117402,0,1,0.3485,0.0,0.0,0.005
1,1,3530,-0.0048606,-2000000.01226454,0,1,0.3485,0.0,0.0,0.005
1,1,3540,-0.0048606,-0.01262708,0,1,0.3485,0.0,0.0,0.005
1,1,3550,-0.0048606,-0.01211991,0,1,0.3485,0.0,0.0,0.005
1,1,3560,-0.0048606,-6000000.01141046,0,1,0.3485,0.0,0.0,0.005
1,1,3570,-0.0048606,-2000000.01200997,0,1,0.3485,0.0,0.0,0.005
1,1,3580,-0.0048606,-3000000.0122122,0,1,0.3485,0.0,0.0,0.005
1,1,3590,-0.0048606,-0.01246204,0,1,0.3485,0.0,0.0,0.005
1,1,3600,-0.0048606,-1000000.01232837,0,1,0.3485,0.0,0.0,0.005
1,1,3610,-0.0048606,-0.01199708,0,1,0.3485,0.0,0.0,0.005
1,1,3620,-0.0048606,-4000000.012116,0,1,0.3485,0.0,0.0,0.005
1,1,3630,-0.0048606,-0.0120325,0,1,0.3485,0.0,0.0,0.005
1,1,3640,-0.0048606,-1000000.01236992,0,1,0.3485,0.0,0.0,0.005
1,1,3650,-0.0048606,-3000000.01291521,0,1,0.3485,0.0,0.0,0.005
1,1,3660,-0.0048606,-2000000.01174892,0,1,0.3485,0.0,0.0,0.005
1,1,3670,-0.0048606,-2000000.01167452,0,1,0.3485,0.0,0.0,0.005
1,1,3680,-0.0048606,-3000000.01201736,0,1,0.3485,0.0,0.0,0.005
1,1,3690,-0.0048606,-3000000.01192262,0,1,0.3485,0.0,0.0,0.005
1,1,3700,-0.0048606,-0.01192681,0,1,0.3485,0.0,0.0,0.005
1,1,3710,-0.0048606,-0.01135548,0,1,0.3485,0.0,0.0,0.005
1,1,3720,-0.0048606,-1000000.01240725,0,1,0.3485,0.0,0.0,0.005
1,1,3730,-0.0048606,-0.011568,0,1,0.3485,0.0,0.0,0.005
1,1,3740,-0.0048606,-3000000.01201222,0,1,0.3485,0.0,0.0,0.005
1,1,3750,-0.0048606,-1000000.01236344,0,1,0.3485,0.0,0.0,0.005
1,1,3760,-0.0048606,-1000000.01213489,0,1,0.3485,0.0,0.0,0.005
1,1,3770,-0.0048606,-2000000.0121257,0,1,0.3485,0.0,0.0,0.005
1,1,3780,-0.0048606,-1000000.01222988,0,1,0.3485,0.0,0.0,0.005
1,1,3790,-0.0048606,-0.0126067,0,1,0.3485,0.0,0.0,0.005
1,1,3800,-0.0048606,-1000000.01187403,0,1,0.3485,0.0,0.0,0.005
1,1,3810,-0.0048606,-0.01215784,0,1,0.3485,0.0,0.0,0.005
1,1,3820,-0.0048606,-2000000.01224742,0,1,0.3485,0.0,0.0,0.005
1,1,3830,-0.0048606,-3000000.01204167,0,1,0.3485,0.0,0.0,0.005
1,1,3840,-0.0048606,-2000000.01187947,0,1,0.3485,0.0,0.0,0.005
1,1,3850,-0.0048606,-2000000.0119173,0,1,0.3485,0.0,0.0,0.005
1,1,3860,-0.0048606,-3000000.01157217,0,1,0.3485,0.0,0.0,0.005
