seed,gen,best_fitness,mean_fitness,best_expr,node_count,total_info,monotonicity,mean_rate,parsimony
0,1180,-0.00034323,-3000000.02527347,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1190,-0.00034323,-1000000.025658,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1200,-0.00034323,-0.0246859,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1210,-0.00034323,-1000000.02477111,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1220,-0.00034323,-3000000.02488174,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1230,-0.00034323,-1000000.02480291,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1240,-0.00034323,-2000000.02488211,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1250,-0.00034323,-0.02703324,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1260,-0.00034323,-3000000.02505191,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1270,-0.00034323,-1000000.02479473,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1280,-0.00034323,-0.02688747,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1290,-0.00034323,-4000000.02484846,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1300,-0.00034323,-2000000.02617365,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1310,-0.00034323,-2000000.02506691,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1320,-0.00034323,-0.02526789,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1330,-0.00034323,-1000000.02565599,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1340,-0.00034323,-0.02436627,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1350,-0.00034323,-4000000.02563103,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1360,-0.00034323,-2000000.0234463,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1370,-0.00034323,-1000000.02531951,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1380,-0.00034323,-1000000.026813,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1390,-0.00034323,-2000000.02448981,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1400,-0.00034323,-0.02572123,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1410,-0.00034323,-5000000.02427581,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1420,-0.00034323,-1000000.02472843,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1430,-0.00034323,-0.02496763,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1440,-0.00034323,-1000000.02465344,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1450,-0.00034323,-1000000.02550791,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1460,-0.00034323,-0.02587912,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1470,-0.00034323,-5000000.02548014,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1480,-0.00034323,-3000000.0246977,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1490,-0.00034323,-1000000.02481923,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1500,-0.00034323,-0.0249693,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1510,-0.00034323,-1000000.02501884,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1520,-0.00034323,-2000000.02547849,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1530,-0.00034323,-3000000.02528401,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1540,-0.00034323,-2000000.02598159,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1550,-0.00034323,-2000000.02438385,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1560,-0.00034323,-0.02490776,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1570,-0.00034323,-2000000.02447014,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1580,-0.00034323,-1000000.02660118,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1590,-0.00034323,-4000000.02530471,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1600,-0.00034323,-2000000.0256161,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1610,-0.00034323,-0.02551316,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1620,-0.00034323,-0.02516094,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1630,-0.00034323,-0.02555668,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1640,-0.00034323,-0.02633407,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1650,-0.00034323,-2000000.02531915,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1660,-0.00034323,-1000000.02509634,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1670,-0.00034323,-1000000.02576642,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1680,-0.00034323,-2000000.02458434,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1690,-0.00034323,-0.02536364,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
