seed,gen,best_fitness,mean_fitness,best_expr,node_count,accuracy,conv_bonus,parsimony,terms_t10
0,560,-0.0097746,-72000119.71718144,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,570,-0.0097746,-79000134.58764113,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,580,-0.0097746,-73000135.56474595,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,590,-0.0097746,-71000107.12916584,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,600,-0.0097746,-64000141.31413738,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,610,-0.0097746,-69000122.59412383,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,620,-0.0097746,-77000132.39173213,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,630,-0.0097746,-70000101.90956694,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,640,-0.0097746,-65000124.83949376,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,650,-0.0097746,-68000097.61226858,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,660,-0.0097746,-79000126.38781035,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,670,-0.0097746,-65000103.11450482,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,680,-0.0097746,-66000133.56771346,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,690,-0.0097746,-69000084.0595736,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,700,-0.0097746,-67000089.25260531,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,710,-0.0097746,-75000144.50843672,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,720,-0.0097746,-68000113.22056119,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,730,-0.0097746,-69000105.85406779,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,740,-0.0097746,-66000115.08021241,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,750,-0.0097746,-70000129.39497632,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
